"bill_id","status","title","link_id","proposer_type","proposed_date","decision_date","decision_result","has_summaries","status_detail"
"1914453","1","2015경북문경세계군인체육대회 지원법 일부개정법률안(이채익의원 등 10인)","PRC_Q1H5S0Y3F2T6H1N6K4F2N4K6O0M9O1","의원","2015-03-26","","","0","접수"
"1914454","1","국방전직교육원법 일부개정법률안(이채익의원 등 10인)","PRC_D1J5V0F3Q2S6E1K6C4X6L3D8X1G4N9","의원","2015-03-26","","","0","접수"
"1914455","1","조세특례제한법 일부개정법률안(조정식의원 등 10인)","PRC_Y1J5X0A3X2L6I1F6H4C7Q4L3G6I5T2","의원","2015-03-26","","","1","접수"
"1914456","1","한국국방연구원법 일부개정법률안(이채익의원 등 10인)","PRC_I1K5N0T3P2C6J1W6U4E8H2U9I0F0D9","의원","2015-03-26","","","0","접수"
"1914457","1","성폭력방지 및 피해자보호 등에 관한 법률 일부개정법률안(이채익의원 등 10인)","PRC_V1R5D0A3K2Q6G1C7T0F5J1B6B2T8A5","의원","2015-03-26","","","1","접수"
"1914458","1","스카우트활동 육성에 관한 법률 일부개정법률안(이채익의원 등 10인)","PRC_A1Z5Y0T3P2X6G1J7U0O7H0B4W7S6F3","의원","2015-03-26","","","1","접수"
"1914459","1","양육비 이행확보 및 지원에 관한 법률 일부개정법률안(이채익의원 등 10인)","PRC_G1A5Y0J3P2R6X1M7K0Q8J2O9D3V0A8","의원","2015-03-26","","","1","접수"
"1914460","1","한국청소년연맹 육성에 관한 법률 일부개정법률안(이채익의원 등 10인)","PRC_E1T5A0L3Z2S6E1N7W0P9M4Y3V8J7E9","의원","2015-03-26","","","1","접수"
"1914461","1","여신전문금융업법 일부개정법률안(한명숙의원 등 13인)","PRC_H1N5J0M3L2L6U1J7Q4L1B4N4X8Z5S9","의원","2015-03-26","","","1","접수"
"1914462","1","교육공무원법 일부개정법률안(박홍근의원 등 10인)","PRC_N1R5P0F3Z2L6L1B8W0Z8H5G1Y9E9S2","의원","2015-03-26","","","1","접수"
"1914463","1","사립학교법 일부개정법률안(박홍근의원 등 10인)","PRC_Z1I5A0J3T2M6H1G8V1Y3T3U6Y2E5N6","의원","2015-03-26","","","1","접수"
"1914464","1","고등교육법 일부개정법률안(김종태의원 등 10인)","PRC_J1K5B0G3Y2Q7X1A1D4X2L3M9G6G3Z2","의원","2015-03-27","","","0","접수"
"1914465","1","고등교육법 일부개정법률안(박홍근의원 등 10인)","PRC_H1C5N0S3F2I7W1M2A1I2B1K8R1V4C4","의원","2015-03-27","","","0","접수"
"1914466","1","대학 박물관 진흥법안(유기홍의원 등 11인)","PRC_A1A5X0Q3A2A7C1C4T0N3X0Q2H0V7Q8","의원","2015-03-27","","","1","접수"
"1914467","1","여권법 일부개정법률안(박홍근의원 등 10인)","PRC_H1K5Z0T3H2C7D1Q4L0D5O4U7O0M3C9","의원","2015-03-27","","","1","접수"
"1914468","1","노인장기요양보험법 일부개정법률안(이한성의원 등 11인)","PRC_W1B5M0H3V2J7Q1Q4S5E6X5X7H3F6B4","의원","2015-03-27","","","1","접수"
"1914469","1","경제자유구역의 지정 및 운영에 관한 특별법 일부개정법률안(김상훈의원 등 15인)","PRC_I1G5F0J3D2C7S1M5P5J6K2F8Q9Q6E8","의원","2015-03-27","","","1","접수"
"1914470","1","도시 및 주거환경정비법 일부개정법률안(강기정의원 등 11인)","PRC_Y1M5G0S3T2O7Z1N5Q5Z8B1L6O5C9O9","의원","2015-03-27","","","1","접수"
"1914471","1","산업기술혁신 촉진법 일부개정법률안(전순옥의원 등 18인)","PRC_Z1S5H0U3R2A7L1N6C0B0I1A7S4J0I6","의원","2015-03-27","","","0","접수"
"1914472","1","한국해운조합법 일부개정법률안(경대수의원 등 10인)","PRC_S1N5P0O3T2K7Q1B6C0L4F2I2D6T1N3","의원","2015-03-27","","","1","접수"
"1914473","1","국가유공자 등 예우 및 지원에 관한 법률 일부개정법률안(강기정의원 등 10인)","PRC_V1O5Z0S3Z2R7E1P6U1N1W4C7W4U1M6","의원","2015-03-27","","","1","접수"
"1914474","1","관광진흥법 일부개정법률안(안홍준의원 등 10인)","PRC_Y1V5V0Z3R2P7K1N6N1S7W2M8A4C7J8","의원","2015-03-27","","","1","접수"
"1914475","1","고용보험 및 산업재해보상보험의 보험료징수 등에 관한 법률 일부개정법률안(박광온의...","PRC_Y1N5Q0N3M2B7K1Y6F1F8X5R6I0Y2P3","의원","2015-03-27","","","1","접수"
"1914476","1","문화재보호법 일부개정법률안(안홍준의원 등 10인)","PRC_N1K5N0W3N2Y7Z1E6D2U3C4O6I2D6J1","의원","2015-03-27","","","0","접수"
"1914477","1","청소년활동 진흥법 일부개정법률안(안홍준의원 등 10인)","PRC_R1N5V0G3V2H7E1L6A2J5Y2T0C9J3P9","의원","2015-03-27","","","0","접수"
"1914478","1","전기사업법 일부개정법률안(이강후의원 등 13인)","PRC_T1K5V0S3N2X7U1C6Y2R5O5L1S9Z8U7","의원","2015-03-27","","","1","접수"
"1914479","1","대기환경보전법 일부개정법률안(양창영의원 등 10인)","PRC_X1H5L0W3E2D7S1S6N2V7E5U1X7D2Z1","의원","2015-03-27","","","0","접수"
"1914480","1","중·저준위 방사성폐기물 처분시설의 유치지역지원에 관한 특별법 일부개정법률안(이상...","PRC_G1I5X0P3E2D7W1R7X1Y3Y1Z6F6J8U4","의원","2015-03-27","","","0","접수"
"1914481","1","조세특례제한법 일부개정법률안(조정식의원 등 10인)","PRC_A1G5V0X3R2D7B1N7E2I3R5Q0D2B6U8","의원","2015-03-27","","","0","접수"
"1914482","1","농업인등의 농외소득 활동 지원에 관한 법률 일부개정법률안(강동원의원 등 12인)","PRC_I1D5J0X3I2E7X1N7B2U5V1F5Q4S8R2","의원","2015-03-27","","","0","접수"
"1914483","1","영유아보육법 일부개정법률안(김상희의원 등 11인)","PRC_W1V5J0R3I2V7T1P7W3L1H3R3J9E4E6","의원","2015-03-27","","","0","접수"
"1914484","1","주택임대차보호법 일부개정법률안(김상희의원 등 11인)","PRC_C1V5L0Z3W2B7Z1G7U3X5N0Z7K2O5N3","의원","2015-03-27","","","1","접수"
"1914485","1","가축전염병 예방법 일부개정법률안(이종배의원 등 10인)","PRC_M1J5M0L3A3F0X1A0V2Y8G5R8G3R8F0","의원","2015-03-30","","","1","접수"
"1914486","1","주택도시기금법 일부개정법률안(함진규의원 등 11인)","PRC_Q1G5P0E3A3C0T1N3J4G2V2F4L8E1M5","의원","2015-03-30","","","1","접수"
"1914487","1","건축법 일부개정법률안(박수현의원 등 10인)","PRC_U1I5A0W3H3N0J1O4V4M4D5T4U7E8C8","의원","2015-03-30","","","0","접수"
"1914488","1","고용정책 기본법 일부개정법률안(민현주의원 등 10인)","PRC_B1N5I0H3C3K0X1H4Q4Z7N1L5H4E1T3","의원","2015-03-30","","","1","접수"
"1914489","1","인공조명에 의한 빛공해 방지법 일부개정법률안(부좌현의원 등 10인)","PRC_T1M5E0P3R3G0V1G5I1M4A4D5I8T6Q2","의원","2015-03-30","","","1","접수"
"1914490","1","소나무재선충병 방제특별법 일부개정법률안(이병석의원 등 20인)","PRC_J1T5K0O3S3B0G1K5F1F6K5B5H8O9G5","의원","2015-03-30","","","0","접수"
"1914491","1","항로표지법 일부개정법률안(부좌현의원 등 10인)","PRC_L1O5Y0G3R3N0L1O5Y1C9G4B4H6I6I6","의원","2015-03-30","","","1","접수"
"1914492","1","제주특별자치도 설치 및 국제자유도시 조성을 위한 특별법 일부개정법률안(김우남의원...","PRC_V1G5U0P3O3M0G1O5O2S5K4P3N7F9R1","의원","2015-03-30","","","0","접수"
"1914493","1","원양산업발전법 일부개정법률안(부좌현의원 등 10인)","PRC_K1Q5J0X3U3D0A1O5J3F1F5J7G9S7R7","의원","2015-03-30","","","1","접수"
"1914494","1","영유아보육법 일부개정법률안(김장실의원 등 10인)","PRC_L1V5O0E3D3U0W1S6S1L1H4Y4V9V3H8","의원","2015-03-30","","","0","접수"
"1914495","1","근로기준법 일부개정법률안(김관영의원 등 13인)","PRC_Y1T5Z0X3M3V0I1P6I4R8M0U9M2P1M9","의원","2015-03-30","","","1","접수"
"1914496","1","측량ㆍ수로조사 및 지적에 관한 법률 일부개정법률안(김관영의원 등 12인)","PRC_A1B5X0D3G3E0I1V7K0W5F0N9M9F2B2","의원","2015-03-30","","","1","접수"
"1914497","1","사회복지공동모금회법 일부개정법률안(김명연의원 등 10인)","PRC_B1C5Z0T3A3B0I1R7R3L5C3C5A4N8E6","의원","2015-03-30","","","0","접수"
"1914498","1","일제강점하 강제징용피해자의 손해배상 소송에 관한 특례법안(박창식의원 등 11인)","PRC_E1N5M0P3Q3N0X1G7S5Y2I4N8T6E0S1","의원","2015-03-30","","","1","접수"
"1914499","1","한부모가족지원법 일부개정법률안(신경민의원 등 14인)","PRC_F1B5U0R3A3C0O1W7A5A3Q5O0K3I5P7","의원","2015-03-30","","","1","접수"
"1914500","1","국민건강증진법 일부개정법률안(최동익의원 등 15인)","PRC_T1C5L0O3B3V0S1C8G0W6V3I6H6Y3S6","의원","2015-03-30","","","0","접수"
"1914501","1","자본시장과 금융투자업에 관한 법률 일부개정법률안(김상민의원 등 11인)","PRC_J1X5L0H3T3U0G1R8P0E6K3X9O5K6C1","의원","2015-03-30","","","0","접수"
"1914502","1","행정규제기본법 일부개정법률안(김기식의원 등 10인)","PRC_G1O5T0R3K3L1U1T0I2V2V5B9O7J6Q6","의원","2015-03-31","","","1","접수"
"1914503","1","금융지주회사법 일부개정법률안(이학영의원 등 10인)","PRC_Y1F5H0Z3P3N1L1P1T0I3F4Q9T5M7E2","의원","2015-03-31","","","0","접수"
"1914504","1","가축전염병 예방법 일부개정법률안(황주홍의원 등 10인)","PRC_G1W5B0Y3K3O1J1K3W2F5O3E9D9D2U9","의원","2015-03-31","","","1","접수"
"1914505","1","농업소득의 보전에 관한 법률 일부개정법률안(김우남의원 등 12인)","PRC_J1U5J0D3K3A1S1N5T0N1J1R1P8D6N1","의원","2015-03-31","","","1","접수"
"1914506","1","건설기술 진흥법 일부개정법률안(정성호의원 등 11인)","PRC_N1N5K0R3C3Q1G1B5P2K8L1J4I7O1U0","의원","2015-03-31","","","1","접수"
"1914507","1","해운법 일부개정법률안(김우남의원 등 11인)","PRC_D1O5F0M3A3I1Y1X5V4G8P3A1B6Z8D6","의원","2015-03-31","","","1","접수"
"1914508","1","어린이 식생활안전관리 특별법 일부개정법률안","ARC_E1F5T0J3S3L1H1Y4Y4Q6H0S1E8G4R0","정부","2015-03-31","","","0","접수"
"1914509","1","조세특례제한법 일부개정법률안(홍문표의원 등 10인)","PRC_F1A5G0M3R3O1R1V6D1I0K2O8Z5R4S7","의원","2015-03-31","","","0","접수"
"DD01125","1","영유아보육법 일부개정법률안","PRC_U1U5Z0R3H3O1N1G4M1M2L2K6L2H8Y3","위원장","2015-04-01","","","0","접수"
"1914514","1","방위사업법 일부개정법률안(한기호의원 등 11인)","PRC_F1D5U0H4J0T1A0A9E0F8O5Y8Y3P8G5","의원","2015-04-01","","","1","접수"
"1914515","1","수산업협동조합법 일부개정법률안(김우남의원 등 13인)","PRC_G1A5A0O4R0C1Q1H0F0U9L0C1F1K2H7","의원","2015-04-01","","","0","접수"
"1914516","1","지하수법 일부개정법률안(유승우의원 등 12인)","PRC_I1K5G0T4Q0M1Q1W0D5K9T1H6C1T0Z3","의원","2015-04-01","","","0","접수"
"1914517","1","국민건강보험법 일부개정법률안(김춘진의원 등 10인)","PRC_C1V5T0L4J0D1G1P1N0N3D5E0S3I9L7","의원","2015-04-01","","","0","접수"
"1914518","1","암관리법 전부개정법률안(김춘진의원 등 10인)","PRC_C1C5S0N4N0O1D1Z1W0X4O4C2T5W8M3","의원","2015-04-01","","","1","접수"
"1914519","1","도서관법 전부개정법률안(도종환의원 등 37인)","PRC_P1D5D0Q4N0Y1Q1B4S3B8M2A7S6A3M0","의원","2015-04-01","","","1","접수"
"1914520","1","정보통신망 이용촉진 및 정보보호 등에 관한 법률 일부개정법률안(배덕광의원 등 10인...","PRC_Q1J5A0F4G0K1Q1U4I4P0Y0W3D1W7C9","의원","2015-04-01","","","1","접수"
"1914521","1","과학기술인공제회법 일부개정법률안(배덕광의원 등 10인)","PRC_M1J5F0Q4X0D1U1I4I4J1P2S5B5B9C0","의원","2015-04-01","","","0","접수"
"1914522","1","방송광고판매대행 등에 관한 법률 일부개정법률안(배덕광의원 등 10인)","PRC_G1F5H0A4N0F1R1F4B4I3H5H3K3M8X8","의원","2015-04-01","","","0","접수"
"1914523","1","한국교육방송공사법 일부개정법률안(배덕광의원 등 10인)","PRC_R1G5G0U4T0O1N1J4G4R4W5D7W6T8R8","의원","2015-04-01","","","0","접수"
"1914524","1","국가정보화 기본법 일부개정법률안(배덕광의원 등 10인)","PRC_N1U5V0K4F0K1E1Z4Q5W7S4I8H0N1H2","의원","2015-04-01","","","0","접수"
"1914525","1","국립대학법인 울산과학기술대학교 설립·운영에 관한 법률 일부개정법률안(배덕광의원...","PRC_F1I5U0N4S0H1Y1A4N5X9I3Z4H1C3Y6","의원","2015-04-01","","","0","접수"
"1914526","1","기초연구진흥 및 기술개발지원에 관한 법률 일부개정법률안(배덕광의원 등 10인)","PRC_U1O5W0B4R0D1L1A5A0W1V1Y8E7T0J0","의원","2015-04-01","","","0","접수"
"1914527","1","대구경북과학기술원법 일부개정법률안(배덕광의원 등 10인)","PRC_C1C5N0X4N0S1J1F5Y0Z2N4V5C0N1X2","의원","2015-04-01","","","0","접수"
"1914528","1","정보통신산업 진흥법 일부개정법률안(배덕광의원 등 10인)","PRC_A1R5F0V4P0U1Z1N5Z0G4J3W1U7D3I5","의원","2015-04-01","","","0","접수"
"1914529","1","파견근로자보호 등에 관한 법률 일부개정법률안(김영록의원 등 10인)","PRC_T1W5N0T4M0H1T1Q5B0H7Z4W2L0D7X6","의원","2015-04-01","","","0","접수"
"1914530","1","관세법 일부개정법률안(김영록의원 등 16인)","PRC_Y1M5J0C4W0Y1E1W5A0K8M4O7L7W1M7","의원","2015-04-01","","","0","접수"
"1914531","1","유전자변형생물체의 국가간 이동 등에 관한 법률 일부개정법률안(김영록의원 등 15인...","PRC_Q1Y5N0X4I0H1S1Q5K2Q6G4B5V6W9C9","의원","2015-04-01","","","1","접수"
"1914532","1","소비자기본법 일부개정법률안(이운룡의원 등 12인)","PRC_K1B5H0N4G0N1H1P5S3I8L2G9O7S6Z8","의원","2015-04-01","","","0","접수"
"1914533","1","영유아보육법 일부개정법률안(김영록의원 등 10인)","PRC_D1O5D0B4U0X1I1J5N4H3C2I4D8K3H0","의원","2015-04-01","","","0","접수"
"1914534","1","국민체육진흥법 일부개정법률안(강은희의원 등 10인)","PRC_D1L5L0Z4S0Y1M1K5W4Y7H4Y0Q6E0K0","의원","2015-04-01","","","0","접수"
"1914535","1","예술인 복지법 일부개정법률안(설훈의원 등 10인)","PRC_Z1F5X0D4E0J1U1S6H5K6W5X6F1A0L6","의원","2015-04-01","","","0","접수"
"1914536","1","유아교육법 일부개정법률안(설훈의원 등 10인)","PRC_G1I5Z0A4H0N1G1N6T5W8W0Z4N5A3R3","의원","2015-04-01","","","0","접수"
"1914537","1","이스포츠(전자스포츠) 진흥에 관한 법률 일부개정법률안(설훈의원 등 10인)","PRC_S1X5A0R4I0I1Q1P6J5N8C5J6X0V9I5","의원","2015-04-01","","","0","접수"
"1914538","1","작은도서관 진흥법 일부개정법률안(설훈의원 등 10인)","PRC_O1V5N0O4A0W1L1Z6Z5F9O4H3A4V8T4","의원","2015-04-01","","","0","접수"
"1914539","1","학교폭력예방 및 대책에 관한 법률 일부개정법률안(설훈의원 등 10인)","PRC_K1Y5S0K4R0W1H1V7Z0W0C3T6X0H7H8","의원","2015-04-01","","","0","접수"
"1914540","1","건설산업기본법 일부개정법률안(신기남의원 등 10인)","PRC_P1N5K0P4Q0F1B1J7X0Z4D0S8J1E6Y4","의원","2015-04-01","","","1","접수"
"1914541","1","장애인 등에 대한 특수교육법 일부개정법률안(설훈의원 등 10인)","PRC_N1F5Q0C4F0T1V1P7O0E6N0X4W2J7B2","의원","2015-04-01","","","0","접수"
"1914542","1","학술진흥법 일부개정법률안(설훈의원 등 10인)","PRC_V1K5H0U4I0H1Q1A7O0C8B3Z6P5H2M2","의원","2015-04-01","","","0","접수"
"1914543","1","행정규제기본법 일부개정법률안(박남춘의원 등 11인)","PRC_T1V5W0I4C0H2S0Z9C4C1M4Z5R6N9F6","의원","2015-04-02","","","1","접수"
"1914544","1","소방시설 설치ㆍ유지 및 안전관리에 관한 법률 일부개정법률안(박남춘의원 등 12인)","PRC_Q1X5P0Q4L0P2X0D9M5I8S0T3A1I5H2","의원","2015-04-02","","","1","접수"
"1914545","1","도시 및 주거환경정비법 일부개정법률안(김태년의원 등 23인)","PRC_U1O5Y0C4M0F2B1K0V0Q2U2Z8Y3W4B8","의원","2015-04-02","","","0","접수"
"1914546","1","산림문화·휴양에 관한 법률 일부개정법률안(박남춘의원 등 12인)","PRC_H1E5N0S4Y0O2R1B0I0G6H2Z0O6U3T8","의원","2015-04-02","","","1","접수"
"1914547","1","주택법 일부개정법률안(황영철의원 등 11인)","PRC_T1Z5W0Z4L0V2G1V1P2F2L4K6N8C0S9","의원","2015-04-02","","","0","접수"
"1914548","1","국무총리 및 국무위원 출석요구의 건(국정에 관한 교섭단체 대표연설)(유승민의원ㆍ우...","PRC_O1X5D0V4O0F2M1W1R2M1X3G8I8F0R9","의원","2015-04-02","","","0","접수"
"1914549","1","국무총리 및 국무위원 출석요구의 건(정치에 관한 질문)(유승민의원ㆍ우윤근의원 외 2...","PRC_B1W5I0Z4P0X2M1L1D3D1H0H0G3J0B8","의원","2015-04-02","","","0","접수"
"1914550","1","국무총리 및 국무위원 출석요구의 건(외교ㆍ통일ㆍ안보에 관한 질문)(유승민의원ㆍ우...","PRC_G1K5I0K4V0S2O1R1H3Z5E5N2Q3I1K1","의원","2015-04-02","","","0","접수"
"1914551","1","국무총리ㆍ국무위원 및 정부위원 출석요구의 건(경제에 관한 질문)(유승민의원ㆍ우윤...","PRC_B1Z5T0X4K0Z2T1X1G3L9D2Y4R1Q5H4","의원","2015-04-02","","","0","접수"
"1914552","1","국무총리ㆍ국무위원 및 정부위원 출석요구의 건(교육ㆍ사회ㆍ문화에 관한 질문)(유승...","PRC_B1L5W0Z4L0X2C1U1H4O3Y0T9D0M7Z8","의원","2015-04-02","","","0","접수"
"1914563","1","장애인·고령자 등 주거약자 지원에 관한 법률 일부개정법률안(김윤덕의원 등 11인)","PRC_L1H5R0S4R0Q2Y1N1F3Q8C1E1S4N9E1","의원","2015-04-02","","","1","접수"
"1914553","1","공항소음 방지 및 소음대책지역 지원에 관한 법률 일부개정법률안(김윤덕의원 등 12인...","PRC_Y1E5U0L4B0R2I1U3S2D3W2P9M1L6V0","의원","2015-04-02","","","0","접수"
"1914554","1","댐건설 및 주변지역지원 등에 관한 법률 일부개정법률안(김윤덕의원 등 11인)","PRC_V1K5C0U4S0H2V1P3N4A9L4W7E2Y6O2","의원","2015-04-02","","","0","접수"
"1914555","1","근로기준법 일부개정법률안(박광온의원 등 10인)","PRC_R1R5L0L4L0H2R1E4A0V1M5B0V2D8R3","의원","2015-04-02","","","0","접수"
"1914556","1","국가공무원법 일부개정법률안(박광온의원 등 20인)","PRC_W1L5A0T4A0F2Q1C4Y0N8V0M1P7O4D9","의원","2015-04-02","","","1","접수"
"1914557","1","지방공무원법 일부개정법률안(박광온의원 등 20인)","PRC_K1F5N0N4F0T2X1M4H1M2G5V6U9G1Z4","의원","2015-04-02","","","1","접수"
"1914558","1","군인사법 일부개정법률안(박광온의원 등 19인)","PRC_J1C5O0N4K0N2V1R4Q1H7Q4X9U0E5D0","의원","2015-04-02","","","1","접수"
"1914559","1","군인사법 일부개정법률안(이종배의원 등 10인)","PRC_O1Z5V0A4G0H2B1B5U2Z1P4H7Z3F9M6","의원","2015-04-02","","","1","접수"
"1914560","1","정보통신망 이용촉진 및 정보보호 등에 관한 법률 일부개정법률안(배덕광의원 등 10인...","PRC_V1G5F0Z4S0D2U1O5G4Z9F3E0N3Q3I4","의원","2015-04-02","","","0","접수"
"1914561","1","태권도 진흥 및 태권도공원 조성 등에 관한 법률 일부개정법률안(김태년의원 등 13인...","PRC_E1X5Y0Z4C0A2Y1C5I5T3S3P2E0G9O0","의원","2015-04-02","","","0","접수"
"1914562","1","부가가치세법 일부개정법률안(김태년의원 등 19인)","PRC_F1F5I0C4N0Y2B1I5I5K3S4V6V5E6Y9","의원","2015-04-02","","","1","접수"
"1914564","1","사립학교법 일부개정법률안(도종환의원 등 10인)","PRC_J1M5T0Z4Y0F2U1F6U0G1W0T9J9S5T2","의원","2015-04-02","","","0","접수"
"1914565","1","국립대학법인 서울대학교 설립·운영에 관한 법률 일부개정법률안(도종환의원 등 10인...","PRC_C1K5A0V4F0X2B1Q6P0N4V1L7I2K0R4","의원","2015-04-02","","","0","접수"
"1914566","1","국립대학법인 인천대학교 설립·운영에 관한 법률 일부개정법률안(도종환의원 등 10인...","PRC_B1N5F0Z4Q0O2X1R6U0S6V0X1U1W1Y3","의원","2015-04-02","","","0","접수"
